Income,Age,Education,Marital_Status,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Items_Purchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Cluster
68117.0,78,4,6,0,1,80,618,44,215,0,17,36,930,2,11,8,4,3
67225.0,70,2,3,0,1,4,315,35,322,46,7,143,868,3,7,2,11,3
17649.0,49,2,3,1,0,70,15,1,23,0,5,1,45,3,3,0,3,2
55914.0,50,2,5,0,1,32,384,60,364,119,101,232,1260,4,11,6,8,3
40059.0,41,2,3,1,0,82,110,29,92,28,10,145,414,1,6,2,3,2
60905.0,75,2,5,0,1,27,208,17,76,36,17,38,392,2,3,3,7,2
75330.0,48,2,3,1,1,94,555,82,257,93,61,61,1109,4,10,3,12,3
60689.0,74,2,4,0,1,23,240,90,216,63,6,24,639,4,4,4,10,3
38680.0,41,2,3,1,0,97,11,0,36,15,5,12,79,1,2,0,3,2
61416.0,43,2,5,0,0,25,848,154,323,201,61,78,1665,1,10,3,10,1
49767.0,34,2,4,0,0,92,202,47,197,55,42,149,692,1,5,4,8,3
83273.0,55,2,4,1,2,98,433,89,650,16,102,102,1392,10,4,6,9,1
29009.0,44,2,3,1,0,19,6,6,15,10,5,2,44,2,2,0,3,2
45057.0,46,3,3,1,0,80,37,0,7,3,0,3,50,1,2,0,3,2
37150.0,54,2,3,1,0,80,167,37,64,49,34,116,467,8,4,3,6,2
43020.0,55,2,4,1,0,79,45,7,99,4,25,43,223,3,4,1,4,2
53154.0,66,2,3,0,1,50,129,0,21,0,1,7,158,1,3,1,4,2
65308.0,52,2,3,0,0,60,713,0,264,120,80,34,1211,1,7,8,12,3
76467.0,55,2,4,1,0,44,676,161,426,210,44,58,1575,2,2,5,5,1
81044.0,78,0,3,0,0,0,450,26,535,73,98,26,1208,1,5,6,10,3
32871.0,74,2,3,1,1,28,22,2,12,0,2,5,43,1,1,0,3,2
55801.0,50,2,4,1,1,35,367,4,51,6,4,95,527,6,7,2,6,3
76320.0,66,2,6,0,1,49,526,35,214,69,53,35,932,2,6,3,4,3
36927.0,70,3,4,1,1,46,51,0,16,0,0,4,71,2,3,0,3,2
48794.0,72,2,5,1,1,97,25,0,11,3,0,15,54,1,1,0,3,2
23478.0,60,2,4,0,0,51,28,6,27,12,17,39,129,1,3,0,3,2
71128.0,52,2,2,1,0,80,958,159,447,20,0,31,1615,3,2,10,12,1
70179.0,49,4,2,0,1,10,532,88,168,69,44,133,1034,3,7,3,13,3
59462.0,75,2,3,0,1,29,724,17,143,0,8,196,1088,2,9,2,12,3
38361.0,56,2,5,1,0,74,39,0,56,20,8,14,137,3,3,1,3,2
70038.0,43,4,5,0,0,54,587,54,348,71,54,130,1244,1,4,4,8,3
42554.0,47,2,5,1,1,93,29,1,11,0,0,0,41,2,2,0,3,2
67445.0,51,2,3,0,1,63,757,80,217,29,80,11,1174,5,9,6,12,3
67046.0,74,2,6,0,1,92,544,35,133,23,151,107,993,2,4,5,4,3
42192.0,77,2,3,0,0,40,40,15,15,17,6,7,100,1,2,1,3,2
77610.0,73,4,3,0,1,70,1245,33,332,21,33,16,1680,2,4,7,4,1
31761.0,41,2,3,1,0,96,19,1,20,16,14,28,98,2,3,0,4,2
34350.0,46,2,5,1,0,81,16,3,15,2,1,11,48,1,1,0,3,2
54591.0,76,2,5,0,1,63,376,4,94,12,9,24,519,3,6,2,8,3
71866.0,69,2,3,0,1,85,184,178,178,103,39,33,715,1,6,3,10,3
25293.0,56,2,3,1,0,51,15,0,11,0,2,9,37,1,1,1,2,2
42000.0,38,4,4,0,0,23,124,83,267,85,59,35,653,2,5,2,11,3
69520.0,42,2,3,0,0,95,627,120,414,121,80,93,1455,1,9,6,5,1
64713.0,55,2,2,1,0,11,180,60,241,13,54,54,602,2,5,5,7,3
27889.0,48,3,3,1,0,42,14,0,4,0,0,8,26,1,1,1,2,2
22123.0,65,1,6,0,0,77,3,3,24,34,7,31,102,1,2,1,3,2
27803.0,52,2,3,1,0,40,8,26,46,38,9,49,176,2,3,0,4,2
51651.0,65,2,3,0,1,32,293,6,23,13,6,92,433,4,6,2,5,2
68487.0,37,2,3,0,0,48,758,12,385,33,89,89,1366,1,9,7,13,1
56796.0,56,2,3,0,1,24,656,38,161,62,47,37,1001,3,8,9,7,3
87000.0,33,0,3,0,0,61,196,25,607,67,17,49,961,1,4,6,7,3
79823.0,66,2,3,0,1,6,835,73,380,114,73,43,1518,1,6,9,7,1
30828.0,45,2,4,1,0,16,16,11,15,2,0,12,56,2,1,1,4,2
34109.0,54,3,3,0,1,39,9,1,5,2,1,4,22,1,0,0,3,2
53367.0,51,3,2,1,1,2,229,7,140,10,3,11,400,7,5,1,8,2
22390.0,56,1,5,0,0,49,0,1,4,15,1,5,26,1,1,0,2,2
71322.0,49,2,5,0,1,31,121,24,124,24,15,42,350,1,4,1,7,2
79244.0,32,2,0,0,0,58,471,102,125,212,61,245,1216,1,4,10,7,3
49912.0,76,3,5,0,1,5,520,8,223,32,49,42,874,4,10,5,7,3
48699.0,75,4,3,1,1,90,26,1,10,2,0,1,40,1,1,0,3,2
80144.0,50,2,5,0,0,47,240,132,445,250,192,108,1367,1,3,7,8,3
54252.0,69,2,4,1,1,25,178,4,26,8,4,44,264,5,4,1,5,2
81929.0,49,3,3,1,0,60,1486,55,278,49,0,185,2053,2,4,4,10,1
76068.0,50,2,3,0,1,67,1115,12,128,33,12,76,1376,1,2,3,4,1
53204.0,49,3,3,1,1,40,29,0,8,2,0,6,45,1,1,0,3,2
67911.0,76,4,5,0,1,63,529,0,356,63,28,0,976,3,6,7,11,3
14796.0,41,0,3,1,0,1,13,3,8,7,4,16,51,2,1,0,3,2
78128.0,51,4,3,0,1,89,934,24,230,16,24,36,1264,2,8,4,6,1
14188.0,53,1,3,0,0,40,2,7,11,16,12,27,75,1,2,0,4,2
20425.0,39,1,3,1,0,5,4,12,5,3,16,17,57,2,2,0,3,2
58646.0,63,3,3,0,1,3,62,1,44,6,5,22,140,1,2,1,4,2
72967.0,55,2,2,0,1,1,158,35,179,0,0,125,497,2,7,2,8,2
48150.0,76,3,3,0,1,24,173,2,39,3,2,47,266,3,5,1,4,2
82332.0,64,2,4,0,0,89,830,59,968,51,79,19,2006,1,5,3,12,1
58275.0,70,2,6,1,1,48,189,10,253,56,43,64,615,6,8,2,7,3
44953.0,44,4,5,0,0,31,728,17,133,11,8,124,1021,1,7,3,13,3
34587.0,72,2,5,1,1,68,7,2,9,2,0,2,22,2,1,0,3,2
43018.0,51,3,5,0,1,46,35,4,17,7,6,64,133,1,2,2,2,2
45736.0,71,3,3,0,1,92,188,3,180,20,3,43,437,5,7,1,6,2
66476.0,56,3,5,0,1,80,742,28,152,25,9,57,1013,2,6,8,10,3
27733.0,44,0,3,1,0,16,0,7,5,26,2,17,57,2,2,0,3,2
69805.0,73,4,5,0,1,50,750,71,174,13,10,20,1038,2,6,8,11,3
72217.0,63,3,4,0,0,93,816,42,450,55,56,154,1573,1,3,10,8,1
25818.0,54,2,2,1,0,51,5,2,8,2,2,9,28,1,0,1,2,2
37509.0,49,3,5,1,0,24,37,5,56,12,8,5,123,2,3,0,4,2
25176.0,49,0,5,1,1,79,4,0,4,0,0,5,13,1,1,0,2,2
43586.0,45,2,3,0,1,26,99,2,11,4,0,16,132,3,3,0,4,2
53230.0,69,0,3,0,1,86,176,72,98,136,21,229,732,4,5,2,12,3
50116.0,68,2,5,1,1,68,54,0,10,0,0,2,66,2,1,0,4,2
84906.0,53,2,5,0,0,98,997,15,414,99,30,76,1631,1,5,6,12,1
61286.0,59,2,3,0,1,34,356,0,107,19,9,117,608,2,7,1,8,3
82333.0,39,4,3,0,0,60,1311,0,359,46,89,17,1822,1,4,3,10,1
65220.0,60,4,5,0,0,3,890,63,292,0,25,12,1282,4,8,4,7,1
33590.0,51,2,5,2,1,65,4,0,2,0,0,2,8,1,1,0,2,2
30992.0,49,2,2,1,0,83,17,0,14,7,3,2,43,1,1,0,3,2
72309.0,49,3,4,0,0,64,960,0,883,50,38,0,1931,1,5,6,8,1
16005.0,45,1,3,1,0,69,1,3,2,20,30,47,103,3,2,1,2,2
65487.0,68,3,0,0,0,48,240,67,500,199,0,163,1169,3,3,5,6,3
58692.0,60,2,3,0,1,21,301,11,61,4,7,11,395,1,8,2,4,2
40590.0,56,2,6,1,1,30,154,0,50,6,11,37,258,5,3,4,3,2
20587.0,55,2,4,1,0,39,2,3,6,4,1,9,25,1,1,1,2,2
62637.0,71,3,2,0,1,76,104,12,48,4,12,5,185,1,2,2,5,2
29435.0,59,3,2,1,1,11,70,3,37,4,2,64,180,4,3,2,2,2
19346.0,51,2,2,1,0,26,2,0,9,3,6,2,22,1,1,0,3,2
35788.0,54,2,3,1,1,34,23,2,11,3,1,4,44,2,2,0,3,2
36997.0,57,2,2,1,1,72,43,4,12,8,0,27,94,5,2,1,4,2
23539.0,68,2,3,0,0,13,4,24,11,16,1,25,81,1,2,0,4,2
65333.0,52,2,4,0,1,58,654,7,92,0,15,30,798,7,9,4,8,3
78499.0,68,2,4,0,0,12,912,72,170,47,36,97,1334,1,11,3,4,1
29732.0,54,4,5,1,0,23,25,0,8,0,1,4,38,1,2,0,2,2
41275.0,65,3,5,1,2,33,24,4,22,0,2,9,61,4,3,1,3,2
63516.0,52,4,5,1,1,30,141,11,114,15,14,5,300,4,4,1,7,2
42769.0,63,4,3,0,1,15,71,0,13,3,1,0,88,2,1,1,4,2
49572.0,67,3,3,1,1,25,35,1,16,0,1,1,54,2,2,0,3,2
69209.0,53,2,3,0,0,4,496,32,849,229,48,128,1782,2,5,3,6,1
17148.0,49,2,3,1,0,80,9,9,11,13,10,16,68,4,3,1,3,2
40590.0,56,2,6,1,1,30,154,0,50,6,11,37,258,5,3,4,3,2
30560.0,49,3,5,1,0,6,9,1,5,4,5,7,31,1,1,0,3,2
32146.0,42,0,3,1,0,16,26,3,23,4,7,3,66,2,2,0,4,2
41713.0,61,0,2,1,1,57,77,8,44,10,10,25,174,5,3,1,4,2
34176.0,50,3,5,0,1,9,11,2,7,4,2,2,28,1,1,0,3,2
58482.0,70,4,3,0,1,59,576,7,115,19,7,7,731,2,7,4,9,3
59686.0,60,2,4,0,1,78,89,15,89,34,42,5,274,1,4,1,6,2
60896.0,61,4,3,0,1,90,1013,30,399,60,46,153,1701,3,9,10,4,1
62994.0,45,2,5,1,0,74,224,12,48,4,12,12,312,1,6,2,4,2
47320.0,68,2,5,0,1,10,200,19,111,50,15,19,414,6,5,1,8,2
74859.0,76,0,6,0,0,63,570,73,614,133,102,73,1565,1,6,5,11,1
15253.0,33,1,4,1,0,13,1,3,3,8,1,13,29,2,1,0,3,2
31560.0,51,4,4,1,0,98,62,1,20,4,0,7,94,2,2,1,3,2
72071.0,71,2,2,0,1,4,531,69,300,150,138,150,1338,3,5,4,8,3
91172.0,35,3,4,0,0,94,162,28,818,0,28,56,1092,0,4,3,7,3
90000.0,41,2,3,0,0,91,675,144,133,94,192,241,1479,1,4,8,5,1
41967.0,44,2,4,1,1,66,23,4,10,0,2,15,54,1,1,0,3,2
69263.0,60,2,4,0,1,14,492,5,32,13,5,21,568,1,9,1,7,3
65706.0,55,0,2,0,0,77,918,10,129,13,0,129,1199,1,11,3,12,3
60934.0,50,2,5,0,1,41,224,155,155,192,93,54,873,2,6,4,11,3
71965.0,74,2,3,0,1,21,572,19,286,50,38,248,1213,3,6,3,5,3
65210.0,70,2,3,0,1,25,626,0,70,0,7,28,731,2,9,3,8,3
79174.0,50,4,3,0,0,2,1074,37,518,193,92,129,2043,1,5,6,7,1
81380.0,58,3,2,0,0,51,741,68,689,224,68,103,1893,1,4,2,10,1
48432.0,52,4,7,0,1,3,322,3,50,4,3,42,424,5,7,1,6,2
52914.0,54,2,3,0,1,32,254,10,44,30,10,227,575,2,7,3,3,3
38946.0,70,2,5,0,1,84,116,6,82,6,6,41,257,2,3,1,6,2
26067.0,51,2,3,1,0,49,22,2,18,0,2,12,56,3,3,0,3,2
44325.0,53,4,3,0,1,69,516,0,21,0,0,5,542,4,8,2,7,3
42523.0,61,2,3,0,0,96,14,36,11,3,26,35,125,1,1,1,4,2
26487.0,47,1,4,1,0,23,2,8,10,12,14,23,69,3,2,1,3,2
53233.0,68,0,3,0,1,18,28,0,9,3,0,0,40,1,1,0,3,2
67716.0,65,2,3,0,1,8,530,142,217,62,9,56,1016,4,7,4,13,3
76234.0,53,3,3,0,1,21,519,50,167,130,0,41,907,1,8,3,11,3
84117.0,69,4,3,0,0,60,611,76,749,59,45,26,1566,1,7,10,6,1
65487.0,68,3,5,0,0,48,240,67,500,199,0,163,1169,3,3,5,6,3
25224.0,53,1,3,1,0,36,4,9,12,11,2,8,46,2,1,1,3,2
89616.0,42,3,4,0,0,36,671,47,655,145,111,15,1644,1,7,5,12,1
40851.0,54,2,2,1,1,63,23,1,7,0,4,24,59,1,1,1,2,2
27469.0,78,2,3,0,0,2,9,1,2,3,2,0,17,1,0,0,3,2
82347.0,68,0,3,0,0,38,556,54,845,202,133,63,1853,1,7,7,10,1
73803.0,68,2,3,0,1,61,833,80,363,52,26,174,1528,2,9,5,6,1
8820.0,73,3,4,1,1,52,12,0,13,4,2,4,35,4,3,0,3,2
43322.0,51,2,4,0,0,25,56,7,48,10,2,18,141,1,3,0,4,2
55593.0,52,2,5,0,1,63,293,8,124,11,4,106,546,2,6,6,3,3
50501.0,71,2,3,1,1,10,297,0,38,13,0,152,500,7,5,4,4,2
37085.0,50,2,3,1,1,65,39,1,16,2,0,3,61,4,3,0,3,2
16185.0,35,1,4,1,0,71,5,11,16,21,8,45,106,2,2,2,2,2
57731.0,56,2,4,0,1,0,266,21,300,65,8,44,704,4,8,8,6,3
48432.0,52,4,7,0,1,3,322,3,50,4,3,42,424,5,7,1,6,2
73807.0,47,2,3,0,1,88,366,124,156,71,78,54,849,2,5,5,11,3
18929.0,35,2,3,0,0,15,32,0,8,23,4,18,85,1,1,0,4,2
35893.0,57,2,4,1,1,80,158,0,23,0,0,18,199,6,3,1,5,2
61014.0,45,2,3,0,1,17,269,129,495,182,43,29,1147,4,9,3,4,3
32144.0,71,2,5,1,1,76,41,0,10,0,0,3,54,4,2,1,3,2
14918.0,62,1,5,0,1,52,3,3,3,15,4,15,43,1,1,0,3,2
45146.0,62,2,2,1,1,28,33,0,5,0,0,15,53,2,1,1,2,2
41769.0,70,0,2,0,1,31,302,29,131,32,0,27,521,6,8,1,7,3
88325.0,44,2,5,0,0,42,519,71,860,93,27,53,1623,1,6,2,9,1
38054.0,75,3,2,1,1,24,23,2,17,2,1,0,45,2,2,0,3,2
80617.0,30,0,4,0,0,42,594,51,631,72,55,32,1435,1,4,6,8,1
5305.0,49,2,3,0,1,12,12,4,7,1,3,5,32,0,1,0,0,2
36807.0,71,2,5,1,1,88,4,2,5,0,0,5,16,1,1,0,2,2
28427.0,42,2,5,1,0,67,18,3,19,3,3,6,52,2,2,0,3,2
82032.0,77,4,6,0,0,54,332,194,377,149,125,57,1234,0,4,6,7,3
22775.0,47,2,5,1,0,40,5,1,8,0,0,1,15,1,1,0,2,2
40101.0,40,3,5,1,0,73,171,3,129,26,24,62,415,4,6,1,6,2
58025.0,46,2,3,0,1,81,270,31,88,11,48,22,470,3,3,2,10,2
75777.0,43,3,4,0,0,12,712,26,538,69,13,80,1438,1,3,6,11,1
7500.0,46,0,5,1,0,7,2,8,11,3,8,21,53,4,3,2,2,2
33562.0,62,3,3,1,2,33,21,12,12,0,3,3,51,3,2,0,4,2
57642.0,55,4,4,0,1,24,580,6,58,8,0,27,679,3,7,6,6,3
58554.0,57,2,5,1,1,55,368,24,68,38,0,88,586,6,8,2,6,3
63777.0,46,2,3,1,1,87,457,5,106,15,17,53,653,8,11,1,6,3
57967.0,63,2,4,0,1,39,229,7,137,4,0,91,468,5,4,2,8,2
24434.0,53,2,3,2,0,9,3,2,8,20,0,17,50,2,2,1,2,2
11012.0,41,2,4,1,0,82,24,3,26,7,1,23,84,3,3,1,2,2
44802.0,55,3,4,0,0,71,853,10,143,13,10,20,1049,2,9,4,12,3
26816.0,39,2,4,0,0,50,5,1,6,3,4,3,22,1,0,0,3,2
34421.0,51,2,3,1,0,81,3,3,7,6,2,9,30,1,1,0,2,2
61223.0,58,2,3,0,1,46,709,43,182,42,118,247,1341,2,9,3,4,1
64014.0,79,4,5,2,1,56,406,0,30,0,0,8,444,7,8,2,5,2
56981.0,44,2,2,0,0,91,908,48,217,32,12,24,1241,1,2,3,13,1
69245.0,69,3,5,0,1,8,428,30,214,80,30,61,843,2,6,5,10,3
52869.0,71,4,3,1,1,40,84,3,61,2,1,21,172,3,3,1,4,2
